id;año;aguas;region;cd_puerto;puerto_desembarque;mes;cd_especie;especie;toneladas;tipo_agente
331;2000;NAC;Tarapacá;104;Iquique;8;217;Bacalao de Profundidad;2;Artesanal
332;2000;NAC;Tarapacá;104;Iquique;8;221;Cabrilla común;1;Artesanal
333;2000;NAC;Tarapacá;104;Iquique;8;415;Caracol Locate;75;Artesanal
334;2000;NAC;Tarapacá;104;Iquique;8;141;Huiro negro o Chascón;120;Artesanal
335;2000;NAC;Tarapacá;104;Iquique;8;425;Cholga;3;Artesanal
336;2000;NAC;Tarapacá;104;Iquique;8;226;Cojinoba del norte / Piafri;1;Artesanal
337;2000;NAC;Tarapacá;104;Iquique;8;229;Congrio negro;1;Artesanal
338;2000;NAC;Tarapacá;104;Iquique;8;230;Corvina;1;Artesanal
339;2000;NAC;Tarapacá;104;Iquique;8;231;Dorado de altura / Mahi Mahi;1;Artesanal
340;2000;NAC;Tarapacá;104;Iquique;8;810;Erizo;52;Artesanal
341;2000;NAC;Tarapacá;104;Iquique;8;653;Jaiba Peluda o Pachona;2;Artesanal
342;2000;NAC;Tarapacá;104;Iquique;8;450;Lapa;3;Artesanal
343;2000;NAC;Tarapacá;104;Iquique;8;262;Pejeperro;1;Artesanal
344;2000;NAC;Tarapacá;104;Iquique;8;820;Piure;2;Artesanal
345;2000;NAC;Tarapacá;104;Iquique;8;490;Pulpo sin identificar;35;Artesanal
346;2000;NAC;Tarapacá;104;Iquique;8;286;Tollo;1;Artesanal
347;2000;NAC;Tarapacá;104;Iquique;9;203;Agujilla;3;Industrial
348;2000;NAC;Tarapacá;104;Iquique;9;406;Almeja;1;Artesanal
349;2000;NAC;Tarapacá;104;Iquique;9;205;Anchoveta;264;Artesanal
350;2000;NAC;Tarapacá;104;Iquique;9;205;Anchoveta;58990;Industrial
351;2000;NAC;Tarapacá;104;Iquique;9;217;Bacalao de Profundidad;20;Artesanal
352;2000;NAC;Tarapacá;104;Iquique;9;218;Caballa;25;Industrial
353;2000;NAC;Tarapacá;104;Iquique;9;141;Huiro negro o Chascón;25;Artesanal
354;2000;NAC;Tarapacá;104;Iquique;9;425;Cholga;12;Artesanal
355;2000;NAC;Tarapacá;104;Iquique;9;226;Cojinoba del norte / Piafri;4;Artesanal
356;2000;NAC;Tarapacá;104;Iquique;9;229;Congrio negro;1;Artesanal
357;2000;NAC;Tarapacá;104;Iquique;9;230;Corvina;1;Artesanal
358;2000;NAC;Tarapacá;104;Iquique;9;810;Erizo;53;Artesanal
359;2000;NAC;Tarapacá;104;Iquique;9;142;Huiro Palo;75;Artesanal
360;2000;NAC;Tarapacá;104;Iquique;9;653;Jaiba Peluda o Pachona;2;Artesanal
361;2000;NAC;Tarapacá;104;Iquique;9;234;Jurel;2180;Industrial
362;2000;NAC;Tarapacá;104;Iquique;9;450;Lapa;5;Artesanal
363;2000;NAC;Tarapacá;104;Iquique;9;490;Pulpo sin identificar;37;Artesanal
364;2000;NAC;Tarapacá;104;Iquique;9;278;Sardina española;355;Artesanal
365;2000;NAC;Tarapacá;104;Iquique;9;278;Sardina española;61;Industrial
366;2000;NAC;Tarapacá;104;Iquique;10;205;Anchoveta;924;Artesanal
367;2000;NAC;Tarapacá;104;Iquique;10;205;Anchoveta;62688;Industrial
368;2000;NAC;Tarapacá;104;Iquique;10;217;Bacalao de Profundidad;18;Artesanal
369;2000;NAC;Tarapacá;104;Iquique;10;218;Caballa;70;Artesanal
370;2000;NAC;Tarapacá;104;Iquique;10;218;Caballa;8958;Industrial
371;2000;NAC;Tarapacá;104;Iquique;10;653;Jaiba Peluda o Pachona;2;Artesanal
372;2000;NAC;Tarapacá;104;Iquique;10;234;Jurel;1470;Industrial
373;2000;NAC;Tarapacá;104;Iquique;10;812;Pepino de mar;2;Artesanal
374;2000;NAC;Tarapacá;104;Iquique;10;490;Pulpo sin identificar;52;Artesanal
375;2000;NAC;Tarapacá;104;Iquique;10;278;Sardina española;232;Artesanal
376;2000;NAC;Tarapacá;104;Iquique;10;278;Sardina española;751;Industrial
377;2000;NAC;Tarapacá;104;Iquique;11;203;Agujilla;14;Industrial
378;2000;NAC;Tarapacá;104;Iquique;11;205;Anchoveta;1843;Artesanal
379;2000;NAC;Tarapacá;104;Iquique;11;205;Anchoveta;60348;Industrial
380;2000;NAC;Tarapacá;104;Iquique;11;217;Bacalao de Profundidad;8;Artesanal
381;2000;NAC;Tarapacá;104;Iquique;11;218;Caballa;15952;Industrial
382;2000;NAC;Tarapacá;104;Iquique;11;141;Huiro negro o Chascón;41;Artesanal
383;2000;NAC;Tarapacá;104;Iquique;11;653;Jaiba Peluda o Pachona;2;Artesanal
384;2000;NAC;Tarapacá;104;Iquique;11;234;Jurel;1752;Industrial
385;2000;NAC;Tarapacá;104;Iquique;11;240;Machuelo o Tritre;16;Industrial
386;2000;NAC;Tarapacá;104;Iquique;11;470;Ostión del norte;1;Acuicultura
387;2000;NAC;Tarapacá;104;Iquique;11;812;Pepino de mar;1;Artesanal
388;2000;NAC;Tarapacá;104;Iquique;11;278;Sardina española;127;Artesanal
389;2000;NAC;Tarapacá;104;Iquique;11;278;Sardina española;379;Industrial
390;2000;NAC;Tarapacá;104;Iquique;11;284;Tiburon O Marrajo dentudo;6;Artesanal
391;2000;NAC;Tarapacá;104;Iquique;12;205;Anchoveta;2924;Artesanal
392;2000;NAC;Tarapacá;104;Iquique;12;205;Anchoveta;60153;Industrial
393;2000;NAC;Tarapacá;104;Iquique;12;217;Bacalao de Profundidad;9;Artesanal
394;2000;NAC;Tarapacá;104;Iquique;12;218;Caballa;41;Artesanal
395;2000;NAC;Tarapacá;104;Iquique;12;218;Caballa;823;Industrial
396;2000;NAC;Tarapacá;104;Iquique;12;141;Huiro negro o Chascón;110;Artesanal
397;2000;NAC;Tarapacá;104;Iquique;12;142;Huiro Palo;17;Artesanal
398;2000;NAC;Tarapacá;104;Iquique;12;653;Jaiba Peluda o Pachona;2;Artesanal
399;2000;NAC;Tarapacá;104;Iquique;12;234;Jurel;5481;Industrial
400;2000;NAC;Tarapacá;104;Iquique;12;240;Machuelo o Tritre;10;Industrial
401;2000;NAC;Tarapacá;104;Iquique;12;470;Ostión del norte;1;Acuicultura
402;2000;NAC;Tarapacá;104;Iquique;12;278;Sardina española;150;Artesanal
403;2000;NAC;Tarapacá;104;Iquique;12;278;Sardina española;187;Industrial
404;2000;NAC;Tarapacá;104;Iquique;12;284;Tiburon O Marrajo dentudo;8;Artesanal
405;2000;NAC;Los Lagos;1074;Ancud;1;406;Almeja;85;Artesanal
406;2000;NAC;Los Lagos;1074;Ancud;1;217;Bacalao de Profundidad;32;Artesanal
407;2000;NAC;Los Lagos;1074;Ancud;1;217;Bacalao de Profundidad;2;Industrial
408;2000;NAC;Los Lagos;1074;Ancud;1;165;Carola;51;Artesanal
409;2000;NAC;Los Lagos;1074;Ancud;1;120;Chicorea de mar;337;Artesanal
410;2000;NAC;Los Lagos;1074;Ancud;1;425;Cholga;31;Artesanal
411;2000;NAC;Los Lagos;1074;Ancud;1;425;Cholga;1;Acuicultura
412;2000;NAC;Los Lagos;1074;Ancud;1;430;Chorito;540;Acuicultura
413;2000;NAC;Los Lagos;1074;Ancud;1;440;Culengue;54;Artesanal
414;2000;NAC;Los Lagos;1074;Ancud;1;444;Huepo o Navaja de mar;66;Artesanal
415;2000;NAC;Los Lagos;1074;Ancud;1;654;Jaiba Marmola;47;Artesanal
416;2000;NAC;Los Lagos;1074;Ancud;1;653;Jaiba Peluda o Pachona;4;Artesanal
417;2000;NAC;Los Lagos;1074;Ancud;1;450;Lapa;1;Artesanal
418;2000;NAC;Los Lagos;1074;Ancud;1;244;Merluza del sur o austral;1;Artesanal
419;2000;NAC;Los Lagos;1074;Ancud;1;465;Navajuela;24;Artesanal
420;2000;NAC;Los Lagos;1074;Ancud;1;480;Ostra chilena;2;Artesanal
421;2000;NAC;Los Lagos;1074;Ancud;1;480;Ostra chilena;16;Acuicultura
422;2000;NAC;Los Lagos;1074;Ancud;1;495;Ostra del Pacífico;1;Acuicultura
423;2000;NAC;Los Lagos;1074;Ancud;1;130;Pelillo;4200;Artesanal
424;2000;NAC;Los Lagos;1074;Ancud;1;130;Pelillo;1006;Acuicultura
425;2000;NAC;Los Lagos;1074;Ancud;1;820;Piure;55;Artesanal
426;2000;NAC;Los Lagos;1074;Ancud;1;268;Raya volantín;13;Artesanal
427;2000;NAC;Los Lagos;1074;Ancud;1;301;Salmón del Atlántico;1702;Acuicultura
428;2000;NAC;Los Lagos;1074;Ancud;1;302;Salmón plateado o Coho;839;Acuicultura
429;2000;NAC;Los Lagos;1074;Ancud;1;407;Taquilla;1;Artesanal
430;2000;NAC;Los Lagos;1074;Ancud;1;311;Trucha arcoíris;385;Acuicultura
431;2000;NAC;Los Lagos;1074;Ancud;1;408;Tumbao;34;Artesanal
432;2000;NAC;Los Lagos;1074;Ancud;2;406;Almeja;60;Artesanal
433;2000;NAC;Los Lagos;1074;Ancud;2;217;Bacalao de Profundidad;4;Artesanal
434;2000;NAC;Los Lagos;1074;Ancud;2;414;Caracol Picuyo;16;Artesanal
435;2000;NAC;Los Lagos;1074;Ancud;2;165;Carola;5;Artesanal
436;2000;NAC;Los Lagos;1074;Ancud;2;120;Chicorea de mar;670;Artesanal
437;2000;NAC;Los Lagos;1074;Ancud;2;430;Chorito;38;Artesanal
438;2000;NAC;Los Lagos;1074;Ancud;2;430;Chorito;836;Acuicultura
439;2000;NAC;Los Lagos;1074;Ancud;2;435;Choro;16;Artesanal
440;2000;NAC;Los Lagos;1074;Ancud;2;435;Choro;1;Acuicultura
441;2000;NAC;Los Lagos;1074;Ancud;2;440;Culengue;18;Artesanal
442;2000;NAC;Los Lagos;1074;Ancud;2;444;Huepo o Navaja de mar;39;Artesanal
443;2000;NAC;Los Lagos;1074;Ancud;2;640;Jaiba;1;Artesanal
444;2000;NAC;Los Lagos;1074;Ancud;2;654;Jaiba Marmola;69;Artesanal
445;2000;NAC;Los Lagos;1074;Ancud;2;652;Jaiba Mora;1;Artesanal
446;2000;NAC;Los Lagos;1074;Ancud;2;653;Jaiba Peluda o Pachona;4;Artesanal
447;2000;NAC;Los Lagos;1074;Ancud;2;450;Lapa;1;Artesanal
448;2000;NAC;Los Lagos;1074;Ancud;2;135;Luga-Luga;110;Artesanal
449;2000;NAC;Los Lagos;1074;Ancud;2;465;Navajuela;6;Artesanal
450;2000;NAC;Los Lagos;1074;Ancud;2;480;Ostra chilena;20;Acuicultura
451;2000;NAC;Los Lagos;1074;Ancud;2;495;Ostra del Pacífico;1;Acuicultura
452;2000;NAC;Los Lagos;1074;Ancud;2;258;Pejegallo;8;Artesanal
453;2000;NAC;Los Lagos;1074;Ancud;2;130;Pelillo;399;Artesanal
454;2000;NAC;Los Lagos;1074;Ancud;2;130;Pelillo;535;Acuicultura
455;2000;NAC;Los Lagos;1074;Ancud;2;820;Piure;35;Artesanal
456;2000;NAC;Los Lagos;1074;Ancud;2;268;Raya volantín;7;Artesanal
457;2000;NAC;Los Lagos;1074;Ancud;2;301;Salmón del Atlántico;2290;Acuicultura
458;2000;NAC;Los Lagos;1074;Ancud;2;302;Salmón plateado o Coho;399;Acuicultura
459;2000;NAC;Los Lagos;1074;Ancud;2;276;Sardina común;99;Artesanal
460;2000;NAC;Los Lagos;1074;Ancud;2;311;Trucha arcoíris;252;Acuicultura
461;2000;NAC;Los Lagos;1074;Ancud;2;408;Tumbao;18;Artesanal
462;2000;NAC;Los Lagos;1074;Ancud;3;406;Almeja;114;Artesanal
463;2000;NAC;Los Lagos;1074;Ancud;3;217;Bacalao de Profundidad;12;Artesanal
464;2000;NAC;Los Lagos;1074;Ancud;3;416;Caracol Palo Palo;1;Artesanal
465;2000;NAC;Los Lagos;1074;Ancud;3;414;Caracol Picuyo;3;Artesanal
466;2000;NAC;Los Lagos;1074;Ancud;3;120;Chicorea de mar;191;Artesanal
467;2000;NAC;Los Lagos;1074;Ancud;3;425;Cholga;5;Artesanal
468;2000;NAC;Los Lagos;1074;Ancud;3;430;Chorito;3;Artesanal
469;2000;NAC;Los Lagos;1074;Ancud;3;430;Chorito;720;Acuicultura
470;2000;NAC;Los Lagos;1074;Ancud;3;435;Choro;4;Acuicultura
471;2000;NAC;Los Lagos;1074;Ancud;3;228;Congrio dorado;1;Artesanal
472;2000;NAC;Los Lagos;1074;Ancud;3;440;Culengue;22;Artesanal
473;2000;NAC;Los Lagos;1074;Ancud;3;444;Huepo o Navaja de mar;60;Artesanal
474;2000;NAC;Los Lagos;1074;Ancud;3;654;Jaiba Marmola;146;Artesanal
475;2000;NAC;Los Lagos;1074;Ancud;3;653;Jaiba Peluda o Pachona;1;Artesanal
476;2000;NAC;Los Lagos;1074;Ancud;3;450;Lapa;1;Artesanal
477;2000;NAC;Los Lagos;1074;Ancud;3;135;Luga-Luga;1053;Artesanal
478;2000;NAC;Los Lagos;1074;Ancud;3;465;Navajuela;1;Artesanal
479;2000;NAC;Los Lagos;1074;Ancud;3;480;Ostra chilena;20;Acuicultura
480;2000;NAC;Los Lagos;1074;Ancud;3;495;Ostra del Pacífico;5;Acuicultura
481;2000;NAC;Los Lagos;1074;Ancud;3;130;Pelillo;3266;Artesanal
482;2000;NAC;Los Lagos;1074;Ancud;3;130;Pelillo;486;Acuicultura
483;2000;NAC;Los Lagos;1074;Ancud;3;644;Picoroco;2;Artesanal
484;2000;NAC;Los Lagos;1074;Ancud;3;820;Piure;67;Artesanal
485;2000;NAC;Los Lagos;1074;Ancud;3;268;Raya volantín;2;Artesanal
486;2000;NAC;Los Lagos;1074;Ancud;3;301;Salmón del Atlántico;1123;Acuicultura
487;2000;NAC;Los Lagos;1074;Ancud;3;302;Salmón plateado o Coho;425;Acuicultura
488;2000;NAC;Los Lagos;1074;Ancud;3;276;Sardina común;863;Artesanal
489;2000;NAC;Los Lagos;1074;Ancud;3;311;Trucha arcoíris;452;Acuicultura
490;2000;NAC;Los Lagos;1074;Ancud;3;408;Tumbao;53;Artesanal
491;2000;NAC;Los Lagos;1074;Ancud;4;406;Almeja;128;Artesanal
492;2000;NAC;Los Lagos;1074;Ancud;4;217;Bacalao de Profundidad;48;Artesanal
493;2000;NAC;Los Lagos;1074;Ancud;4;217;Bacalao de Profundidad;3;Industrial
494;2000;NAC;Los Lagos;1074;Ancud;4;416;Caracol Palo Palo;1;Artesanal
495;2000;NAC;Los Lagos;1074;Ancud;4;120;Chicorea de mar;19;Artesanal
496;2000;NAC;Los Lagos;1074;Ancud;4;425;Cholga;4;Artesanal
497;2000;NAC;Los Lagos;1074;Ancud;4;425;Cholga;10;Acuicultura
498;2000;NAC;Los Lagos;1074;Ancud;4;430;Chorito;36;Artesanal
499;2000;NAC;Los Lagos;1074;Ancud;4;430;Chorito;740;Acuicultura
500;2000;NAC;Los Lagos;1074;Ancud;4;435;Choro;8;Acuicultura
501;2000;NAC;Los Lagos;1074;Ancud;4;440;Culengue;14;Artesanal
502;2000;NAC;Los Lagos;1074;Ancud;4;444;Huepo o Navaja de mar;20;Artesanal
503;2000;NAC;Los Lagos;1074;Ancud;4;654;Jaiba Marmola;48;Artesanal
504;2000;NAC;Los Lagos;1074;Ancud;4;653;Jaiba Peluda o Pachona;6;Artesanal
505;2000;NAC;Los Lagos;1074;Ancud;4;450;Lapa;1;Artesanal
506;2000;NAC;Los Lagos;1074;Ancud;4;135;Luga-Luga;508;Artesanal
507;2000;NAC;Los Lagos;1074;Ancud;4;460;Macha;1;Artesanal
508;2000;NAC;Los Lagos;1074;Ancud;4;244;Merluza del sur o austral;1;Artesanal
509;2000;NAC;Los Lagos;1074;Ancud;4;465;Navajuela;6;Artesanal
510;2000;NAC;Los Lagos;1074;Ancud;4;480;Ostra chilena;10;Acuicultura
511;2000;NAC;Los Lagos;1074;Ancud;4;495;Ostra del Pacífico;1;Acuicultura
512;2000;NAC;Los Lagos;1074;Ancud;4;258;Pejegallo;4;Artesanal
513;2000;NAC;Los Lagos;1074;Ancud;4;130;Pelillo;1465;Artesanal
514;2000;NAC;Los Lagos;1074;Ancud;4;130;Pelillo;536;Acuicultura
515;2000;NAC;Los Lagos;1074;Ancud;4;812;Pepino de mar;3;Artesanal
516;2000;NAC;Los Lagos;1074;Ancud;4;820;Piure;55;Artesanal
517;2000;NAC;Los Lagos;1074;Ancud;4;301;Salmón del Atlántico;1874;Acuicultura
518;2000;NAC;Los Lagos;1074;Ancud;4;276;Sardina común;321;Artesanal
519;2000;NAC;Los Lagos;1074;Ancud;4;311;Trucha arcoíris;105;Acuicultura
520;2000;NAC;Los Lagos;1074;Ancud;4;408;Tumbao;25;Artesanal
521;2000;NAC;Los Lagos;1074;Ancud;5;406;Almeja;101;Artesanal
522;2000;NAC;Los Lagos;1074;Ancud;5;217;Bacalao de Profundidad;14;Artesanal
523;2000;NAC;Los Lagos;1074;Ancud;5;416;Caracol Palo Palo;4;Artesanal
524;2000;NAC;Los Lagos;1074;Ancud;5;414;Caracol Picuyo;1;Artesanal
525;2000;NAC;Los Lagos;1074;Ancud;5;120;Chicorea de mar;83;Artesanal
526;2000;NAC;Los Lagos;1074;Ancud;5;430;Chorito;48;Artesanal
527;2000;NAC;Los Lagos;1074;Ancud;5;430;Chorito;848;Acuicultura
528;2000;NAC;Los Lagos;1074;Ancud;5;435;Choro;1;Acuicultura
529;2000;NAC;Los Lagos;1074;Ancud;5;440;Culengue;36;Artesanal
530;2000;NAC;Los Lagos;1074;Ancud;5;810;Erizo;170;Artesanal
531;2000;NAC;Los Lagos;1074;Ancud;5;654;Jaiba Marmola;32;Artesanal
532;2000;NAC;Los Lagos;1074;Ancud;5;652;Jaiba Mora;2;Artesanal
533;2000;NAC;Los Lagos;1074;Ancud;5;656;Jaiba Panchote o Cangrejo;1;Artesanal
534;2000;NAC;Los Lagos;1074;Ancud;5;653;Jaiba Peluda o Pachona;9;Artesanal
535;2000;NAC;Los Lagos;1074;Ancud;5;450;Lapa;1;Artesanal
536;2000;NAC;Los Lagos;1074;Ancud;5;455;Loco;2;Artesanal
537;2000;NAC;Los Lagos;1074;Ancud;5;460;Macha;8;Artesanal
538;2000;NAC;Los Lagos;1074;Ancud;5;244;Merluza del sur o austral;29;Artesanal
539;2000;NAC;Los Lagos;1074;Ancud;5;465;Navajuela;7;Artesanal
540;2000;NAC;Los Lagos;1074;Ancud;5;480;Ostra chilena;1;Artesanal
541;2000;NAC;Los Lagos;1074;Ancud;5;480;Ostra chilena;9;Acuicultura
542;2000;NAC;Los Lagos;1074;Ancud;5;495;Ostra del Pacífico;1;Acuicultura
543;2000;NAC;Los Lagos;1074;Ancud;5;130;Pelillo;2089;Artesanal
544;2000;NAC;Los Lagos;1074;Ancud;5;130;Pelillo;542;Acuicultura
545;2000;NAC;Los Lagos;1074;Ancud;5;812;Pepino de mar;38;Artesanal
546;2000;NAC;Los Lagos;1074;Ancud;5;820;Piure;39;Artesanal
547;2000;NAC;Los Lagos;1074;Ancud;5;490;Pulpo sin identificar;8;Artesanal
548;2000;NAC;Los Lagos;1074;Ancud;5;301;Salmón del Atlántico;2085;Acuicultura
549;2000;NAC;Los Lagos;1074;Ancud;5;276;Sardina común;67;Artesanal
550;2000;NAC;Los Lagos;1074;Ancud;5;408;Tumbao;42;Artesanal
551;2000;NAC;Los Lagos;1074;Ancud;6;406;Almeja;87;Artesanal
552;2000;NAC;Los Lagos;1074;Ancud;6;217;Bacalao de Profundidad;14;Artesanal
553;2000;NAC;Los Lagos;1074;Ancud;6;217;Bacalao de Profundidad;1;Industrial
554;2000;NAC;Los Lagos;1074;Ancud;6;416;Caracol Palo Palo;1;Artesanal
555;2000;NAC;Los Lagos;1074;Ancud;6;414;Caracol Picuyo;1;Artesanal
556;2000;NAC;Los Lagos;1074;Ancud;6;120;Chicorea de mar;258;Artesanal
557;2000;NAC;Los Lagos;1074;Ancud;6;430;Chorito;175;Artesanal
558;2000;NAC;Los Lagos;1074;Ancud;6;430;Chorito;839;Acuicultura
559;2000;NAC;Los Lagos;1074;Ancud;6;435;Choro;3;Acuicultura
560;2000;NAC;Los Lagos;1074;Ancud;6;228;Congrio dorado;1;Artesanal
561;2000;NAC;Los Lagos;1074;Ancud;6;440;Culengue;25;Artesanal
562;2000;NAC;Los Lagos;1074;Ancud;6;810;Erizo;52;Artesanal
563;2000;NAC;Los Lagos;1074;Ancud;6;654;Jaiba Marmola;49;Artesanal
564;2000;NAC;Los Lagos;1074;Ancud;6;652;Jaiba Mora;2;Artesanal
565;2000;NAC;Los Lagos;1074;Ancud;6;656;Jaiba Panchote o Cangrejo;2;Artesanal
566;2000;NAC;Los Lagos;1074;Ancud;6;653;Jaiba Peluda o Pachona;3;Artesanal
567;2000;NAC;Los Lagos;1074;Ancud;6;450;Lapa;1;Artesanal
568;2000;NAC;Los Lagos;1074;Ancud;6;460;Macha;2;Artesanal
569;2000;NAC;Los Lagos;1074;Ancud;6;244;Merluza del sur o austral;1;Artesanal
570;2000;NAC;Los Lagos;1074;Ancud;6;465;Navajuela;5;Artesanal
571;2000;NAC;Los Lagos;1074;Ancud;6;480;Ostra chilena;18;Acuicultura
572;2000;NAC;Los Lagos;1074;Ancud;6;130;Pelillo;2997;Artesanal
573;2000;NAC;Los Lagos;1074;Ancud;6;130;Pelillo;275;Acuicultura
574;2000;NAC;Los Lagos;1074;Ancud;6;812;Pepino de mar;2;Artesanal
575;2000;NAC;Los Lagos;1074;Ancud;6;820;Piure;22;Artesanal
576;2000;NAC;Los Lagos;1074;Ancud;6;301;Salmón del Atlántico;2498;Acuicultura
577;2000;NAC;Los Lagos;1074;Ancud;6;302;Salmón plateado o Coho;3;Acuicultura
578;2000;NAC;Los Lagos;1074;Ancud;6;408;Tumbao;45;Artesanal
579;2000;NAC;Los Lagos;1074;Ancud;7;406;Almeja;57;Artesanal
580;2000;NAC;Los Lagos;1074;Ancud;7;217;Bacalao de Profundidad;1;Artesanal
581;2000;NAC;Los Lagos;1074;Ancud;7;217;Bacalao de Profundidad;3;Industrial
582;2000;NAC;Los Lagos;1074;Ancud;7;416;Caracol Palo Palo;3;Artesanal
583;2000;NAC;Los Lagos;1074;Ancud;7;414;Caracol Picuyo;2;Artesanal
584;2000;NAC;Los Lagos;1074;Ancud;7;120;Chicorea de mar;10;Artesanal
585;2000;NAC;Los Lagos;1074;Ancud;7;425;Cholga;1;Artesanal
586;2000;NAC;Los Lagos;1074;Ancud;7;430;Chorito;98;Artesanal
587;2000;NAC;Los Lagos;1074;Ancud;7;430;Chorito;622;Acuicultura
588;2000;NAC;Los Lagos;1074;Ancud;7;435;Choro;3;Acuicultura
589;2000;NAC;Los Lagos;1074;Ancud;7;440;Culengue;41;Artesanal
590;2000;NAC;Los Lagos;1074;Ancud;7;810;Erizo;8;Artesanal
591;2000;NAC;Los Lagos;1074;Ancud;7;654;Jaiba Marmola;11;Artesanal
592;2000;NAC;Los Lagos;1074;Ancud;7;656;Jaiba Panchote o Cangrejo;3;Artesanal
593;2000;NAC;Los Lagos;1074;Ancud;7;657;Jaiba patuda;22;Artesanal
594;2000;NAC;Los Lagos;1074;Ancud;7;653;Jaiba Peluda o Pachona;1;Artesanal
595;2000;NAC;Los Lagos;1074;Ancud;7;450;Lapa;1;Artesanal
596;2000;NAC;Los Lagos;1074;Ancud;7;455;Loco;50;Artesanal
597;2000;NAC;Los Lagos;1074;Ancud;7;465;Navajuela;9;Artesanal
598;2000;NAC;Los Lagos;1074;Ancud;7;480;Ostra chilena;8;Acuicultura
599;2000;NAC;Los Lagos;1074;Ancud;7;130;Pelillo;1215;Artesanal
600;2000;NAC;Los Lagos;1074;Ancud;7;130;Pelillo;197;Acuicultura
601;2000;NAC;Los Lagos;1074;Ancud;7;820;Piure;32;Artesanal
602;2000;NAC;Los Lagos;1074;Ancud;7;490;Pulpo sin identificar;2;Artesanal
603;2000;NAC;Los Lagos;1074;Ancud;7;268;Raya volantín;3;Artesanal
604;2000;NAC;Los Lagos;1068;Puerto Montt;4;246;Merluza de cola;11;Industrial
605;2000;NAC;Los Lagos;1068;Puerto Montt;4;244;Merluza del sur o austral;312;Artesanal
606;2000;NAC;Los Lagos;1068;Puerto Montt;4;244;Merluza del sur o austral;152;Industrial
607;2000;NAC;Los Lagos;1068;Puerto Montt;4;465;Navajuela;18;Artesanal
608;2000;NAC;Los Lagos;1068;Puerto Montt;4;258;Pejegallo;3;Artesanal
609;2000;NAC;Los Lagos;1068;Puerto Montt;4;260;Pejerrey de mar;74;Artesanal
610;2000;NAC;Los Lagos;1068;Puerto Montt;4;130;Pelillo;3365;Artesanal
611;2000;NAC;Los Lagos;1068;Puerto Montt;4;130;Pelillo;458;Acuicultura
612;2000;NAC;Los Lagos;1068;Puerto Montt;4;644;Picoroco;77;Artesanal
613;2000;NAC;Los Lagos;1068;Puerto Montt;4;820;Piure;103;Artesanal
614;2000;NAC;Los Lagos;1068;Puerto Montt;4;268;Raya volantín;24;Artesanal
615;2000;NAC;Los Lagos;1068;Puerto Montt;4;268;Raya volantín;15;Industrial
616;2000;NAC;Los Lagos;1068;Puerto Montt;4;301;Salmón del Atlántico;2077;Acuicultura
617;2000;NAC;Los Lagos;1068;Puerto Montt;4;302;Salmón plateado o Coho;2;Acuicultura
618;2000;NAC;Los Lagos;1068;Puerto Montt;4;303;Salmón Rey;6;Acuicultura
619;2000;NAC;Los Lagos;1068;Puerto Montt;4;276;Sardina común;2295;Artesanal
620;2000;NAC;Los Lagos;1068;Puerto Montt;4;407;Taquilla;13;Artesanal
621;2000;NAC;Los Lagos;1068;Puerto Montt;4;311;Trucha arcoíris;532;Acuicultura
622;2000;NAC;Los Lagos;1068;Puerto Montt;4;408;Tumbao;26;Artesanal
623;2000;NAC;Los Lagos;1068;Puerto Montt;5;406;Almeja;67;Artesanal
624;2000;NAC;Los Lagos;1068;Puerto Montt;5;217;Bacalao de Profundidad;14;Artesanal
625;2000;NAC;Los Lagos;1068;Puerto Montt;5;217;Bacalao de Profundidad;6;Industrial
626;2000;NAC;Los Lagos;1068;Puerto Montt;5;414;Caracol Picuyo;4;Artesanal
627;2000;NAC;Los Lagos;1068;Puerto Montt;5;616;Centolla;7;Artesanal
628;2000;NAC;Los Lagos;1068;Puerto Montt;5;616;Centolla;21;Industrial
629;2000;NAC;Los Lagos;1068;Puerto Montt;5;120;Chicorea de mar;47;Artesanal
630;2000;NAC;Los Lagos;1068;Puerto Montt;5;425;Cholga;234;Artesanal
631;2000;NAC;Los Lagos;1068;Puerto Montt;5;430;Chorito;71;Artesanal
632;2000;NAC;Los Lagos;1068;Puerto Montt;5;435;Choro;2;Artesanal
633;2000;NAC;Los Lagos;1068;Puerto Montt;5;226;Cojinoba del norte / Piafri;3;Industrial
634;2000;NAC;Los Lagos;1068;Puerto Montt;5;215;Cojinoba del sur o azul;1;Industrial
635;2000;NAC;Los Lagos;1068;Puerto Montt;5;228;Congrio dorado;5;Artesanal
636;2000;NAC;Los Lagos;1068;Puerto Montt;5;228;Congrio dorado;78;Industrial
637;2000;NAC;Los Lagos;1068;Puerto Montt;5;440;Culengue;70;Artesanal
638;2000;NAC;Los Lagos;1068;Puerto Montt;5;810;Erizo;14;Artesanal
639;2000;NAC;Los Lagos;1068;Puerto Montt;5;640;Jaiba;13;Artesanal
640;2000;NAC;Los Lagos;1068;Puerto Montt;5;654;Jaiba Marmola;1;Artesanal
641;2000;NAC;Los Lagos;1068;Puerto Montt;5;652;Jaiba Mora;2;Artesanal
642;2000;NAC;Los Lagos;1068;Puerto Montt;5;658;Jaiba reina;11;Artesanal
643;2000;NAC;Los Lagos;1068;Puerto Montt;5;234;Jurel;47;Artesanal
644;2000;NAC;Los Lagos;1068;Puerto Montt;5;450;Lapa;12;Artesanal
